Child Age At Placement,Child Gender,Child Ethnicity,Child Prior Placements,Returning Child,Missing Episodes,Sibling Group Size,Placed With Siblings,Carer Age,Carer Gender,Carer Ethnicity,Placement Type,Placement Start Date,Move Date,Days Placed,Move Reason,Distance From Home (miles),EH involvement,YOT involvement,Placement Sequence Number
10,Female,White - Eastern European,2,True,3,0,False,52,Trans Male,White - Irish,External Fostering,2022-07-03,2022-07-14,11,Placement stability concerns,0.09,True,False,3
13,Female,White - British,3,True,0,4,True,37,Female,White - Central European,External Fostering,2025-07-04,2026-07-06,367,Planned move,19.08,False,True,4
11,Male,White - British,1,True,3,2,True,46,Trans Female,Asian/British Asian - Pakistani,Residential,2022-01-11,2024-06-05,876,Placement stability concerns,96.89,False,True,2
5,Female,Asian/British Asian - Pakistani,0,False,7,3,True,57,Trans Female,White - Other,In-House Fostering,2022-07-27,2023-11-05,466,Behaviour concerns,18.31,True,True,1
8,Female,Asian/British Asian - Pakistani,0,False,1,2,True,46,Female,Asian/British Asian - Other,In-House Fostering,2024-05-02,2024-10-25,176,Placement stability concerns,0.03,False,False,1
6,Female,White - British,2,True,6,1,False,38,Trans Female,White - British,Kinship,2023-09-17,2024-04-09,205,Carer requests end,4.2,True,False,3
8,Male,Asian/British Asian - Pakistani,0,False,5,2,True,42,Female,White - British,External Fostering,2023-03-16,2024-09-23,557,Planned move,17.04,False,False,1
7,Male,Asian/British Asian - Pakistani,0,False,4,5,True,44,Female,White - British,In-House Fostering,2022-09-04,2022-12-13,100,Placement stability concerns,6.18,False,False,1
5,Male,Mixed - White/Asian,3,True,3,0,False,56,Female,White - British,External Fostering,2022-12-24,2024-02-01,404,Planned move,5.1,False,True,4
8,Male,White - British,1,True,7,5,True,41,Non binary,White - British,External Fostering,2023-01-10,2024-05-04,480,Child requests end,16.61,False,True,2
1,Male,White - British,4,True,4,4,True,46,Non binary,Asian/British Asian - Pakistani,In-House Fostering,2023-12-18,2024-01-16,29,Placement stability concerns,18.42,False,True,5
6,Trans Male,White - British,3,True,0,1,False,54,Female,White - Eastern European,Kinship,2024-04-26,2024-08-19,115,Carer requests end,3.29,False,False,4
1,Female,Asian/British Asian - Pakistani,2,True,0,3,True,60,Male,White - Other,External Fostering,2025-08-24,2026-04-12,231,Child requests end,15.95,True,True,3
15,Female,White - Eastern European,4,True,1,2,True,38,Trans Male,Asian/British Asian - Other,External Fostering,2022-01-05,2022-09-15,253,Planned move,18.1,True,False,5
7,Male,White - Other,2,True,6,3,True,54,Non binary,White - British,External Fostering,2025-01-11,2025-09-01,233,Placement stability concerns,7.56,True,True,3
5,Non binary,White - Eastern European,0,False,4,3,True,35,Male,Traveller - Other,Kinship,2022-11-02,2023-09-14,316,Placement stability concerns,3.43,False,False,1
8,Female,White - British,5,True,2,1,False,54,Male,White - British,In-House Fostering,2025-03-10,2026-04-26,412,Child requests end,12.78,True,False,6
7,Female,Asian/British Asian - Pakistani,1,True,0,3,True,47,Trans Male,White - British,In-House Fostering,2025-03-26,2025-06-01,67,Child requests end,15.11,True,True,2
6,Trans Female,Asian/British Asian - Pakistani,5,True,4,0,False,41,Male,White - British,External Fostering,2025-05-15,2026-01-18,248,Placement stability concerns,6.83,False,True,6
10,Female,White - Other,0,False,7,2,True,51,Non binary,White - British,In-House Fostering,2022-05-03,2025-11-17,1294,Child requests end,18.58,True,True,1
13,Female,White - British,0,False,4,5,True,36,Trans Female,White - British,In-House Fostering,2022-05-08,2024-11-19,926,Placement stability concerns,12.19,False,True,1
10,Male,White - British,4,True,2,1,False,48,Male,White - British,In-House Fostering,2024-11-07,2028-09-23,1416,Behaviour concerns,13.34,True,True,5
7,Male,Mixed - Other,0,False,4,5,True,41,Female,White - British,External Fostering,2024-05-31,2030-09-13,2296,Placement stability concerns,8.87,True,False,1
10,Female,Asian/British Asian - Pakistani,0,False,3,0,False,60,Male,White - British,Kinship,2025-07-05,2025-08-29,55,Carer requests end,1.98,False,False,1
9,Female,Asian/British Asian - Pakistani,1,True,4,2,True,36,Female,White - Other,External Fostering,2025-02-14,2025-06-29,135,Behaviour concerns,11.13,True,True,2
6,Female,White - Eastern European,4,True,1,5,True,55,Male,White - British,In-House Fostering,2022-11-03,2023-02-26,115,Child requests end,17.67,True,True,5
13,Male,White - British,5,True,5,0,False,49,Female,White - British,Kinship,2025-08-27,2025-11-17,82,Allegation,1.51,False,False,6
9,Male,Asian/British Asian - Pakistani,0,False,1,2,True,36,Trans Male,White - British,External Fostering,2022-06-12,2024-09-23,834,Planned move,11.9,False,True,1
2,Non binary,Asian/British Asian - Pakistani,2,True,3,0,False,50,Trans Female,Asian/British Asian - Pakistani,Kinship,2025-01-24,2026-09-16,600,Carer requests end,4.11,True,False,3
6,Trans Female,Asian/British Asian - Chinese,5,True,2,4,True,42,Female,White - British,External Fostering,2022-06-10,2026-02-22,1353,Planned move,13.9,False,True,6
7,Male,White - British,2,True,1,4,True,51,Female,Asian/British Asian - Pakistani,External Fostering,2025-05-16,2028-06-13,1124,Child requests end,12.81,True,True,3
5,Male,White - Other,0,False,2,5,True,38,Female,Asian/British Asian - Pakistani,External Fostering,2022-07-23,2022-10-14,83,Carer requests end,8.72,False,True,1
3,Trans Male,Asian/British Asian - Pakistani,2,True,7,3,True,54,Female,Asian/British Asian - Pakistani,External Fostering,2023-03-20,2023-06-22,94,Placement stability concerns,16.34,False,True,3
5,Female,White - British,0,False,1,0,False,50,Male,White - British,Kinship,2024-02-22,2025-02-22,366,Behaviour concerns,4.26,False,True,1
10,Female,Asian/British Asian - Pakistani,3,True,4,1,False,60,Female,White - British,Kinship,2024-11-18,2026-03-31,498,Carer requests end,1.76,True,False,4
8,Trans Female,Asian/British Asian - Pakistani,0,False,6,5,True,40,Male,Asian/British Asian - Other,Kinship,2022-09-03,2025-06-27,1028,Behaviour concerns,1.83,False,True,1
7,Male,Asian/British Asian - Pakistani,4,True,7,5,True,43,Male,White - British,In-House Fostering,2025-07-26,2028-11-10,1203,Carer requests end,11.24,True,False,5
9,Female,Asian/British Asian - Pakistani,0,False,6,1,False,45,Female,White - British,External Fostering,2025-03-17,2027-09-06,903,Carer requests end,2.43,False,True,1
2,Female,White - British,2,True,0,1,False,54,Male,Asian/British Asian - Pakistani,In-House Fostering,2024-04-23,2031-08-29,2684,Placement stability concerns,7.38,False,False,3
6,Male,Asian/British Asian - Pakistani,1,True,1,3,True,55,Male,Black/Black British - African,Residential,2022-12-17,2023-04-11,115,Behaviour concerns,88.91,False,False,2
4,Trans Female,White - British,4,True,4,3,True,57,Male,Dual Heritage - Black/White,In-House Fostering,2022-09-20,2026-01-11,1209,Child requests end,12.77,True,True,5
10,Male,Asian/British Asian - Pakistani,4,True,6,5,True,49,Male,White - Other,External Fostering,2023-06-18,2023-08-25,68,Carer requests end,17.15,False,False,5
10,Male,White - British,5,True,5,5,True,42,Female,White - British,In-House Fostering,2024-04-07,2027-02-23,1052,Behaviour concerns,17.21,True,True,6
7,Male,Asian/British Asian - Pakistani,3,True,4,3,True,54,Female,White - British,In-House Fostering,2025-06-21,2025-08-20,60,Child requests end,8.11,False,True,4
8,Male,Mixed - White/Black African,0,False,0,1,False,53,Male,Asian/British Asian - Pakistani,Kinship,2022-05-04,2025-07-09,1162,Allegation,3.81,True,False,1
5,Male,White - Eastern European,0,False,3,4,True,59,Female,White - Other,Kinship,2023-06-24,2023-08-17,54,Carer requests end,2.73,False,False,1
13,Male,White - Other,3,True,1,3,True,43,Male,Asian/British Asian - Pakistani,In-House Fostering,2023-12-12,2024-02-23,73,Child requests end,18.52,True,False,4
14,Non binary,White - British,0,False,6,5,True,58,Male,Asian/British Asian - Pakistani,In-House Fostering,2025-10-21,2025-12-22,62,Child requests end,13.1,False,False,1
10,Trans Female,White - Eastern European,0,False,6,3,True,38,Male,White - British,Kinship,2022-05-03,2022-06-13,41,Allegation,0.91,True,False,1
8,Female,White - British,0,False,2,2,True,50,Female,Mixed - Other,External Fostering,2025-04-12,2025-06-21,70,Child requests end,13.25,True,True,1
12,Male,White - British,0,False,5,0,False,60,Female,White - British,External Fostering,2025-08-15,2029-07-30,1445,Placement stability concerns,7.07,True,False,1
1,Male,Asian/British Asian - Pakistani,4,True,5,3,True,40,Female,Asian/British Asian - Pakistani,In-House Fostering,2022-05-20,2023-05-24,369,Carer requests end,6.78,False,True,5
16,Male,White - Central European,5,True,6,1,False,60,Female,White - Eastern European,External Fostering,2024-03-13,2024-05-11,59,Carer requests end,2.68,True,False,6
12,Female,Asian/British Asian - Pakistani,0,False,7,1,False,55,Trans Male,White - British,External Fostering,2022-09-04,2024-01-03,486,Planned move,19.82,True,False,1
10,Female,Asian/British Asian - Pakistani,5,True,4,5,True,45,Male,White - British,In-House Fostering,2022-06-10,2023-05-26,350,Child requests end,5.02,True,False,6
8,Male,White - British,0,False,2,3,True,42,Female,Asian/British Asian - Pakistani,Residential,2025-06-07,2025-06-10,3,Placement stability concerns,32.27,False,False,1
9,Female,White - British,0,False,7,5,True,44,Female,White - British,In-House Fostering,2024-05-19,2027-03-07,1022,Behaviour concerns,7.83,False,False,1
9,Female,White - British,0,False,5,0,False,40,Female,White - Central European,Kinship,2022-06-16,2022-10-26,132,Allegation,0.95,True,True,1
7,Male,White - British,2,True,4,4,True,42,Female,White - Other,External Fostering,2025-07-24,2025-09-14,52,Behaviour concerns,4.56,False,False,3
11,Male,White - British,2,True,2,1,False,47,Female,White - British,Kinship,2025-08-06,2035-10-03,3710,Carer requests end,3.05,True,True,3
8,Trans Female,Asian/British Asian - Indian,1,True,6,3,True,39,Trans Male,White - British,External Fostering,2024-06-29,2024-12-22,176,Planned move,10.31,True,True,2
7,Male,Asian/British Asian - Pakistani,4,True,4,0,False,54,Male,White - British,In-House Fostering,2024-12-20,2029-04-14,1576,Planned move,17.61,False,False,5
8,Female,White - British,3,True,1,0,False,49,Male,White - British,Residential,2022-01-26,2022-10-09,256,Planned move,41.82,False,False,4
10,Female,Asian/British Asian - Pakistani,0,False,6,3,True,39,Male,White - British,In-House Fostering,2022-03-13,2025-08-15,1251,Child requests end,15.67,False,False,1
5,Male,White - British,5,True,4,0,False,44,Male,White - British,In-House Fostering,2025-09-19,2025-12-13,85,Carer requests end,13.26,True,False,6
5,Male,White - British,1,True,6,5,True,58,Female,White - British,External Fostering,2022-07-26,2023-03-24,241,Carer requests end,6.63,True,True,2
8,Female,White - Eastern European,0,False,2,5,True,51,Female,White - British,In-House Fostering,2024-11-20,2025-02-07,79,Placement stability concerns,15.81,False,True,1
9,Trans Female,White - British,0,False,7,5,True,39,Non binary,White - British,External Fostering,2022-02-19,2023-11-26,645,Allegation,7.2,True,False,1
1,Trans Male,White - Central European,0,False,7,0,False,58,Male,White - Eastern European,In-House Fostering,2022-11-05,2024-01-22,443,Carer requests end,18.77,False,False,1
2,Male,White - British,0,False,5,4,True,57,Trans Female,White - British,External Fostering,2024-03-11,2024-05-31,81,Behaviour concerns,11.73,False,False,1
9,Male,Asian/British Asian - Pakistani,2,True,4,5,True,50,Male,White - British,External Fostering,2024-03-24,2026-10-10,930,Behaviour concerns,15.32,True,False,3
5,Trans Female,White - British,5,True,1,4,True,36,Male,Asian/British Asian - Pakistani,In-House Fostering,2024-07-04,2025-12-17,531,Carer requests end,5.55,False,True,6
2,Female,White - British,0,False,7,2,True,52,Female,White - Eastern European,Kinship,2024-08-03,2024-12-20,139,Planned move,3.77,False,True,1
4,Female,Asian/British Asian - Pakistani,0,False,3,3,True,51,Female,White - Other,Kinship,2023-11-21,2024-02-23,94,Child requests end,0.62,False,True,1
7,Non binary,White - British,0,False,0,3,True,48,Non binary,White - British,In-House Fostering,2024-04-01,2024-06-07,67,Placement stability concerns,10.44,True,False,1
5,Female,Traveller - Other,3,True,6,2,True,41,Female,White - British,In-House Fostering,2025-10-15,2036-04-12,3832,Behaviour concerns,9.0,False,False,4
16,Male,White - Central European,4,True,3,2,True,44,Female,Asian/British Asian - Pakistani,In-House Fostering,2025-07-09,2027-03-26,625,Placement stability concerns,0.7,False,False,5
0,Male,White - British,0,False,2,4,True,47,Non binary,Asian/British Asian - Pakistani,In-House Fostering,2022-05-05,2023-08-23,475,Behaviour concerns,16.81,False,False,1
8,Male,White - British,5,True,7,4,True,35,Female,White - British,External Fostering,2024-02-08,2029-01-14,1802,Child requests end,8.5,True,False,6
9,Female,Asian/British Asian - Indian,5,True,6,3,True,48,Female,White - British,Residential,2022-05-08,2022-05-09,1,Planned move,97.23,True,False,6
7,Trans Female,Asian/British Asian - Pakistani,0,False,4,0,False,55,Female,White - British,In-House Fostering,2025-07-28,2026-05-14,290,Carer requests end,8.5,False,False,1
7,Female,Asian/British Asian - Pakistani,2,True,0,5,True,51,Male,Traveller - Other,Residential,2023-10-24,2023-11-02,9,Carer requests end,92.29,True,False,3
10,Male,Mixed - White/Black Caribbean,0,False,5,5,True,47,Female,White - British,In-House Fostering,2024-09-27,2024-11-27,61,Allegation,8.87,False,True,1
8,Male,White - Other,0,False,0,4,True,35,Female,Asian/British Asian - Pakistani,External Fostering,2024-11-11,2024-12-21,40,Child requests end,2.3,False,False,1
9,Male,Asian/British Asian - Bangladeshi,0,False,6,4,True,56,Female,Asian/British Asian - Other,In-House Fostering,2022-05-02,2023-01-20,263,Behaviour concerns,16.58,False,True,1
3,Trans Female,White - British,0,False,2,0,False,49,Male,White - British,Kinship,2023-06-11,2023-09-18,99,Allegation,3.83,True,True,1
7,Male,Asian/British Asian - Pakistani,4,True,2,2,True,54,Female,Asian/British Asian - Indian,External Fostering,2025-01-22,2029-01-08,1447,Behaviour concerns,16.95,True,True,5
7,Female,White - British,0,False,0,1,False,36,Trans Female,White - British,Kinship,2022-06-08,2022-08-24,77,Child requests end,1.11,False,True,1
8,Male,White - British,0,False,0,5,True,58,Female,White - British,In-House Fostering,2023-08-05,2023-08-30,25,Planned move,19.48,False,True,1
6,Male,White - British,2,True,4,0,False,43,Female,White - British,In-House Fostering,2022-05-07,2022-06-30,54,Allegation,4.12,False,False,3
9,Non binary,Asian/British Asian - Pakistani,0,False,5,4,True,39,Female,Asian/British Asian - Pakistani,External Fostering,2024-10-02,2026-08-30,697,Child requests end,18.17,True,True,1
7,Male,White - British,1,True,1,4,True,44,Non binary,White - British,In-House Fostering,2023-12-18,2024-03-15,88,Planned move,5.51,False,False,2
14,Male,Asian/British Asian - Pakistani,1,True,7,3,True,41,Female,White - British,External Fostering,2024-06-21,2026-09-26,827,Child requests end,18.36,True,False,2
8,Female,White - British,0,False,5,3,True,56,Male,White - British,In-House Fostering,2024-12-01,2025-02-18,79,Allegation,18.92,True,False,1
7,Male,Asian/British Asian - Pakistani,0,False,6,4,True,49,Female,White - British,External Fostering,2024-06-12,2024-06-30,18,Placement stability concerns,13.39,True,False,1
7,Trans Female,White - British,0,False,0,3,True,50,Female,White - British,Kinship,2022-10-18,2022-11-25,38,Allegation,3.84,True,False,1
9,Female,White - Irish,5,True,7,0,False,45,Male,White - British,Residential,2025-05-09,2025-05-14,5,Behaviour concerns,13.33,False,False,6
9,Female,Mixed - White/Asian,1,True,4,4,True,56,Female,White - British,External Fostering,2023-05-15,2023-07-11,57,Behaviour concerns,18.75,False,False,2
9,Male,White - British,0,False,7,1,False,38,Male,White - Eastern European,External Fostering,2023-09-22,2024-07-19,301,Behaviour concerns,15.53,False,True,1
5,Male,White - British,0,False,4,1,False,47,Male,White - Other,In-House Fostering,2023-12-30,2024-02-25,57,Child requests end,10.12,True,False,1
9,Male,White - Central European,5,True,1,1,False,60,Female,Asian/British Asian - Pakistani,Kinship,2022-10-02,2023-01-10,100,Child requests end,3.91,True,False,6
5,Male,White - British,0,False,3,1,False,45,Male,Asian/British Asian - Pakistani,In-House Fostering,2023-06-25,2023-09-19,86,Carer requests end,13.75,True,True,1
11,Female,White - British,3,True,0,5,True,52,Male,White - British,Kinship,2023-05-26,2029-09-06,2295,Planned move,0.06,False,True,4
